PERMNO,DIVAMT,EXDT
92614,0.28,20130815
92614,0.28,20131113
92614,0.28,20140130
92614,0.31,20140508
92614,0.31,20140807
92614,0.31,20141106
92614,0.31,20150205
92614,0.34,20150507
92614,0.34,20150806
92614,0.34,20151105
92614,0.34,20160204
92614,0.375,20160505
92614,0.375,20160804
92614,0.375,20161107
92615,,
92616,,
92617,0.029,20101227
92617,0.211,20111223
92618,0.15,20100318
92618,0.25,20100617
92618,0.25,20100916
92618,0.25,20101216
92618,0.25,20110317
92618,0.32,20110616
92618,0.32,20110915
92618,0.32,20111215
92618,0.34,20120315
92618,0.34,20120614
92618,0.34,20120913
92618,0.34,20121213
92618,0.38,20130313
92618,0.38,20130613
92618,0.38,20130912
92618,0.38,20131212
92618,0.41,20140313
92618,0.41,20140612
92618,0.41,20140911
92618,0.41,20141211
92618,0.48,20150312
92618,0.48,20150611
92618,0.48,20150910
92618,0.48,20151210
92618,0.53,20160311
92618,0.53,20160610
92618,0.53,20160909
92618,0.53,20161209
92619,,
92620,1.2,20100330
92620,1.1,20100630
92620,1.1,20100928
92620,1,20101222
92620,1,20110316
92620,1,20110623
92620,1,20110921
92620,0.9,20111221
92620,0.9,20120320
92620,0.9,20120627
92620,0.8,20120926
92620,0.7,20121219
92620,0.7,20130327
92620,0.7,20130627
92620,0.55,20130926
92620,0.5,20131227
92620,0.5,20140326
92620,0.5,20140620
92620,0.5,20140918
92620,0.5,20141223
92620,0.5,20150325
92620,0.5,20150624
92620,0.45,20150923
92620,0.45,20151216
92620,0.45,20160330
92620,0.45,20160621
92620,0.08804,20160707
92621,0.75,20121213
92622,0.066,20101223
92622,0.233,20111223
92622,1.317,20121224
92622,0.733,20131223
92622,0.45,20141222
92622,0.593,20151221
92622,1.425,20161219
92623,,
92624,,
92625,,
92626,,
92627,,
92628,,
92629,,
92630,0.17746,20101217
92631,0.07276,20101217
92632,0.02435,20100319
92632,0.27084,20101217
92632,0.05203,20110318
92632,0.08147,20110617
92632,0.07056,20110916
92632,0.15485,20111216
92632,0.09006,20120316
92632,0.13281,20120615
92632,0.01901,20120921
92632,0.30944,20121221
92633,0.04699,20100115
92633,0.04378,20100212
92633,0.04533,20100315
92633,0.04207,20100415
92633,0.03342,20100514
92633,0.02463,20100615
92633,0.01592,20100715
92633,0.0232,20100813
92633,0.01825,20100915
92633,0.01114,20101015
92633,0.02024,20101115
92633,0.02199,20101215
92633,0.0332,20110114
92633,0.03124,20110215
92633,0.03054,20110315
92633,0.0325,20110415
92633,0.03031,20110513
92633,0.03031,20110517
92633,0.01892,20110615
92633,0.0126,20110715
92633,0.02147,20110815
92633,0.01676,20110915
92633,0.016,20111014
92633,0.012,20111115
92633,0.0345,20111215
92633,0.01739,20120113
92633,0.01505,20120215
92633,0.01353,20120315
92633,0.01992,20120413
92633,0.02003,20120515
92633,0.01947,20120615
92633,0.01114,20120713
92633,0.00989,20120815
92633,0.01005,20120914
92633,0.00955,20121015
92633,0.01565,20121115
92633,0.02373,20121214
92633,0.00675,20130115
92634,0.03249,20100618
92634,0.01076,20100917
92634,0.61432,20101217
92634,0.0875,20110617
92634,0.08624,20111216
92634,0.01143,20120316
92634,0.11539,20120615
92634,0.05612,20120921
92634,0.09606,20121221
92635,0.03,20100311
92635,0.04,20100614
92635,0.04,20100913
92635,0.04,20101213
92635,0.04,20110311
92635,0.04,20110614
92635,0.04,20110913
92635,0.04,20111220
92635,0.04,20120313
92635,0.04,20120613
92635,0.04,20120912
92635,0.04,20121214
92635,0.04,20130313
92635,0.04,20130613
92635,0.04,20130912
92635,0.04,20131212
92635,0.04,20140312
92635,0.04,20140612
92635,0.04,20140912
92635,0.04,20141211
92635,0.04,20150312
92635,0.04,20150611
92635,0.04,20150916
92635,0.04,20151211
92635,0.04,20160316
92635,0.04,20160613
92635,0.04,20160914
92635,0.04,20161213
92636,,
92637,,
92639,,
92640,,
92641,,
92642,,
92643,0.66318,20100217
92643,0.70099,20100518
92643,0.74033,20100817
92643,0.5948,20101117
92643,0.66785,20110216
92643,0.72874,20110518
92643,0.8241,20110817
92643,0.73087,20111116
92643,0.72147,20120215
92643,0.72339,20120516
92643,0.68885,20120816
92643,0.51234,20121115
92643,0.57762,20130214
92643,0.45329,20130516
92643,0.53355,20130815
92643,0.5921,20131115
92643,0.55712,20140214
92643,0.4684,20140516
92643,0.56053,20140815
92643,0.50934,20141117
92643,0.28308,20150217
92644,0.43158,20100324
92644,0.20806,20100623
92644,0.17733,20100922
92644,1.12034,20101221
92644,0.60724,20110323
92644,0.27861,20110622
92644,0.20477,20110921
92644,0.17881,20111221
92644,0.14962,20120321
92644,0.25564,20120620
92644,0.23467,20120926
92644,2.23405,20121226
92644,0.22932,20130925
92644,0.17297,20131226
92644,0.22111,20140326
92644,0.38991,20140625
92644,0.24044,20140924
92644,0.40909,20141224
92644,0.43556,20150325
92644,0.67871,20150624
92644,0.13216,20150923
92644,0.21087,20151223
92644,0.36963,20160323
92644,0.3122,20160622
92644,0.38242,20160921
92644,0.46053,20161221
92645,,
92646,,
92647,,
92648,,
92649,,
92650,,
92651,,
92652,,
92653,,
92654,,
92655,0.03,20100401
92655,0.125,20100603
92655,0.125,20100910
92655,0.125,20101203
92655,0.125,20110303
92655,0.1625,20110603
92655,0.1625,20110902
92655,0.1625,20111205
92655,0.1625,20120301
92655,0.2125,20120613
92655,0.2125,20120912
92655,0.2125,20121207
92655,0.2125,20130313
92655,0.28,20130613
92655,0.28,20130911
92655,0.28,20131204
92655,0.28,20140312
92655,0.375,20140612
92655,0.375,20140910
92655,0.375,20141203
92655,0.375,20150311
92655,0.5,20150611
92655,0.5,20150909
92655,0.5,20151202
92655,0.5,20160309
92655,0.625,20160615
92655,0.625,20160907
92655,0.625,20161130
92656,,
92657,,
92658,0.5,20100202
92658,0.5,20100430
92658,0.5,20100802
92658,0.5,20101102
92658,0.5,20110201
92658,0.51,20110428
92658,0.51,20110728
92658,0.51,20111027
92658,0.51,20120201
92658,0.52,20120502
92658,0.52,20120731
92658,0.52,20121031
92658,0.52,20130131
92658,0.52,20130501
92658,0.52,20130731
92658,0.52,20131031
92659,0.0428,20100917
92659,0.20113,20101217
92659,0.04102,20110617
92659,0.08183,20110916
92659,0.07687,20111216
92659,0.09214,20120316
92659,0.05087,20120615
92659,0.04341,20120921
92659,0.07957,20121221
92660,0.0154,20100618
92660,0.02339,20100917
92660,0.1394,20101217
92660,0.07115,20110916
92660,0.10972,20111216
92660,0.02628,20120316
92660,0.0393,20120615
92660,0.07868,20120921
92660,0.14316,20121221
92661,0.03306,20100618
92661,0.03973,20100917
92661,0.18304,20101217
92661,0.03945,20110617
92661,0.07098,20110916
92661,0.12429,20111216
92661,0.06472,20120316
92661,0.08938,20120615
92661,0.04022,20120921
92661,0.1952,20121221
92662,,
92663,,
92664,,
92665,,
92666,0.19234,20100319
92666,0.28361,20100618
92666,0.29718,20100917
92666,1.852,20101217
92666,0.18931,20110318
92666,0.32763,20110617
92666,0.29596,20110916
92666,0.26962,20111216
92666,0.22632,20120316
92666,0.40441,20120615
92666,0.33599,20120921
92666,0.70545,20121221
92666,0.19545,20130315
92666,0.6636,20130621
92666,0.31015,20130920
92666,0.39801,20131220
92666,0.22987,20140321
92666,0.47005,20140620
92666,0.35746,20140919
92666,0.41488,20141219
92666,0.20701,20150320
92666,0.37775,20150619
92666,0.35995,20150918
92666,0.44641,20151218
92666,0.34957,20160318
92666,0.3898,20160617
92666,0.38574,20160916
92666,0.62301,20161216
92667,0.12083,20100618
92667,0.15887,20101217
92667,0.17772,20110617
92667,0.55921,20111216
92667,0.36477,20120615
92667,0.69257,20121221
92667,0.37251,20130621
92667,0.70829,20131220
92667,0.30033,20140620
92667,0.91403,20141219
92667,0.25423,20150619
92667,0.89364,20151218
92667,0.13988,20160617
92667,0.83623,20161216
92668,0.26308,20100618
92668,0.4669,20101217
92668,0.23143,20110617
92668,0.52357,20111216
92668,0.32088,20120615
92668,0.54111,20121221
92668,0.20936,20130621
92668,0.63211,20131220
92668,0.1228,20140620
92668,0.41957,20141219
92668,0.22444,20150619
92668,0.31227,20151218
92668,0.3234,20160617
92669,,
92670,,
92671,,
92672,0.33,20100128
92672,0.34,20100428
92672,0.35,20100728
92672,0.37,20101027
92672,0.38,20110128
92672,0.39,20110427
92672,0.405,20110727
92672,0.42,20111027
92672,0.44,20120130
92672,0.46,20120426
92672,0.48,20120727
92672,0.5,20121031
92672,0.52,20130130
92672,0.54,20130426
92672,0.56,20130729
92672,0.58,20131029
92672,0.6,20140129
92672,0.625,20140428
92672,0.65,20140729
92672,0.675,20141029
92672,0.7,20150129
92672,0.725,20150428
92672,0.75,20150729
92672,0.775,20151029
92672,0.8,20160128
92672,0.815,20160428
92672,0.83,20160728
92672,0.845,20161027
92673,,
92674,0.30236,20111121
92674,0.03431,20111221
92674,0.0323,20120123
92674,0.01573,20120221
92674,0.01576,20120326
92674,0.01321,20120423
92674,0.01274,20120521
92674,0.00628,20120625
92674,0.00608,20120723
92674,0.02598,20120924
92674,0.026,20121022
92674,0.026,20121126
92674,0.25,20121224
92674,0.026,20130122
92674,0.026,20130219
92674,0.0255,20130322
92674,0.02611,20130422
92674,0.02587,20130524
92674,0.02623,20130624
92674,0.02628,20130722
92674,0.02673,20130826
92674,0.0338,20130923
92674,0.03417,20131021
92674,0.03365,20131122
92674,0.04102,20140127
92674,0.04111,20140224
92674,0.03453,20140324
92674,0.02768,20140421
92674,0.02732,20140523
92674,0.02716,20140623
92674,0.04729,20140721
92674,0.04632,20140825
92674,0.02569,20140922
92674,0.03801,20141027
92674,0.05644,20141121
92674,0.05526,20141219
92674,0.05063,20150126
92675,0.21448,20131224
92676,,
92677,,
92678,0.00304,20100125
92678,0.004,20100222
92679,0.15,20100217
92679,0.15,20100519
92679,0.15,20100818
92679,0.15,20101117
92679,0.15,20110216
92679,0.15,20110518
92679,0.15,20110822
92679,0.15,20111121
92679,0.15,20120222
92679,0.15,20120521
92679,0.15,20120822
92679,0.05,20121121
92679,0.05,20130228
92679,0.05,20130522
92679,0.05,20130829
92679,0.06,20131120
92679,0.06,20140306
92679,0.06,20140606
92679,0.06,20140815
92679,0.04,20141119
92679,0.02,20150306
92679,0.01,20150617
92679,0.01,20150814
92680,1.4,20100329
92680,1.4,20100628
92680,1.4,20100924
92680,1.4,20101229
92680,1.4,20110321
92680,1.4,20110621
92680,1.4,20110921
92680,1.4,20111220
92680,1.25,20120305
92680,1.25,20120619
92680,1.25,20120919
92680,1.25,20121224
92680,1.25,20130318
92680,1.05,20130626
92680,0.8,20130926
92680,0.65,20131227
92680,0.65,20140327
92680,0.65,20140626
92680,0.65,20140926
92680,0.22,20141029
92680,0.22,20141125
92680,0.22,20141229
92680,0.22,20150128
92680,0.22,20150225
92680,0.22,20150327
92680,0.22,20150428
92680,0.2,20150527
92680,0.2,20150626
92680,0.2,20150729
92680,0.2,20150827
92680,0.2,20150928
92680,0.2,20151028
92680,0.2,20151125
92680,0.2,20151229
92680,0.2,20160127
92680,0.2,20160225
92680,0.2,20160329
92680,0.2,20160427
92680,0.2,20160526
92680,0.2,20160628
92680,0.2,20160727
92680,0.18,20160829
92680,0.18,20160928
92680,0.18,20161027
92680,0.18,20161128
92680,0.18,20161228
92681,,
92682,,
92683,,
92684,0.065,20100330
92684,0.065,20100629
92684,0.065,20100929
92684,0.07,20101230
92684,0.07,20110330
92684,0.07,20110629
92684,0.08,20110929
92684,0.08,20111228
92684,0.08,20120329
92684,0.08,20120628
92684,0.08,20120927
92684,0.09,20121212
92684,0.09,20130327
92684,0.09,20130627
92684,0.09,20130927
92684,0.11,20131230
92684,0.11,20140328
92684,0.11,20140627
92684,0.11,20140929
92684,0.13,20141230
92684,0.13,20150330
92684,0.13,20150629
92684,0.13,20150929
92684,0.14,20151229
92684,0.14,20160330
92684,0.14,20160629
92684,0.14,20161003
92684,0.15,20161229
92685,0.03,20100329
92685,0.03,20100628
92685,0.03,20100915
92685,0.03,20101229
92686,,
92687,,
92688,,
92689,,
92690,0.18,20100211
92690,0.18,20100513
92690,0.18,20100812
92690,0.18,20101110
92690,0.18,20110211
92690,0.18,20110512
92690,0.18,20110811
92690,0.18,20111110
92690,0.18,20120213
92690,0.18,20120511
92690,0.18,20120813
92690,0.18,20121113
92690,0.18,20130213
92690,0.18,20130513
92690,0.18,20130813
92690,0.18,20131113
92690,0.18,20140213
92690,0.18,20140513
92690,0.18,20140813
92690,0.18,20141113
92690,0.18,20150212
92690,0.18,20150513
92690,0.18,20150813
92690,0.18,20151112
92690,0.18,20160211
92690,0.18,20160512
92690,0.18,20160811
92690,0.18,20161110
92692,0.33,20101109
92692,0.4,20111013
92692,0.06,20120227
92692,0.06,20120606
92692,0.06,20120905
92692,0.3,20121206
92692,0.06,20130308
92692,0.06,20130605
92692,0.06,20130905
92692,0.06,20131129
92692,0.06,20140305
92692,0.06,20140529
92692,0.06,20140902
92692,0.06,20141204
92692,0.06,20150305
92692,0.06,20150528
92692,0.06,20150904
92692,0.06,20151223
92692,0.06,20160309
92692,0.06,20160616
92692,0.06,20160921
92693,0.126,20101227
92693,0.824,20111223
92693,0.607,20121224
92693,0.647,20131224
92693,0.431,20141224
92693,0.2029,20151224
92693,0.4702,20161223
92694,0.3,20100301
92694,0.32,20100518
92694,0.1,20100830
92694,0.1,20101004
92694,0.11,20101101
92694,0.11,20101129
92694,0.1066,20101231
92694,0.1066,20110128
92694,0.1066,20110225
92694,0.1066,20110330
92694,0.1066,20110428
92694,0.1066,20110527
92694,0.1066,20110629
92694,0.1066,20110728
92694,0.1066,20110830
92694,0.1066,20111012
92694,0.1066,20111110
92694,0.1066,20111209
92694,0.0958,20120111
92694,0.0958,20120213
92694,0.0958,20120313
92694,0.0958,20120411
92694,0.0958,20120511
92694,0.0958,20120613
92694,0.0958,20120711
92694,0.0958,20120813
92694,0.0958,20120912
92694,0.0958,20121011
92694,0.0958,20121113
92694,0.0958,20121212
92694,0.0958,20130111
92694,0.0958,20130213
92694,0.0958,20130313
92694,0.0958,20130411
92694,0.0958,20130513
92694,0.0958,20130612
92694,0.0958,20130711
92694,0.0958,20130911
92694,0.0958,20131010
92694,0.0958,20131113
92694,0.05,20131211
92694,0.0833,20140113
92694,0.0833,20140212
92694,0.0833,20140312
92694,0.0833,20140411
92694,0.0833,20140513
92694,0.0833,20140612
92694,0.0833,20140711
92694,0.0833,20140813
92694,0.0917,20140911
92694,0.0917,20141010
92694,0.0917,20141112
92694,0.0917,20141211
92694,0.0917,20150113
92694,0.06,20150312
92694,0.06,20150413
92694,0.06,20150513
92694,0.06,20150611
92694,0.06,20150713
92694,0.06,20150812
92694,0.06,20150911
92694,0.06,20151013
92694,0.06,20151112
92694,0.06,20151211
92694,0.06,20160113
92694,0.06,20160210
92694,0.06,20160311
92694,0.06,20160413
92694,0.06,20160511
92694,0.06,20160613
92694,0.06,20160713
92694,0.06,20160811
92694,0.06,20160913
92694,0.06,20161012
92694,0.06,20161110
92694,0.06,20161213
92695,0.0924,20100622
92695,0.0583,20110621
92695,0.0878,20120921
92695,0.0253,20121221
92695,0.005,20130321
92695,0.0397,20130621
92695,0.0165,20130920
92695,0.019,20131218
92695,0.0278,20140325
92695,0.0631,20140624
92695,0.0282,20140923
92695,0.1459,20141223
92695,0.0193,20150325
92695,0.1436,20150624
92695,0.0378,20150923
92695,0.0668,20151223
92695,0.0495,20160323
92695,0.0496,20160622
92695,0.0483,20160921
92695,0.5588,20161221
92696,,
92697,0.1,20100312
92697,0.1,20100601
92697,0.1,20100831
92697,0.1,20101206
92697,0.1,20110301
92697,0.1,20110531
92697,0.1,20110830
92697,0.1,20111129
92697,0.1,20120228
92697,0.1,20120605
92697,0.1,20120904
92697,0.1,20121204
92697,0.1,20130305
92697,0.1,20130528
92697,0.1,20130827
92697,0.1,20131125
92698,,
92699,,
92700,,
92701,,
92702,0.12885,20100319
92703,,
92704,0.07375,20100319
92705,,
92706,,
92707,,
92708,0.02281,20100319
92709,0.075,20100224
92709,0.075,20100526
92709,0.075,20100827
92709,0.075,20101126
92709,0.075,20110224
92709,0.1,20110526
92709,0.1,20110829
92709,0.1,20111128
92709,0.12,20120227
92709,0.12,20120529
92709,0.12,20120829
92709,0.12,20121128
92709,0.15,20130226
92709,0.15,20130529
92709,0.15,20130828
92709,0.15,20131126
92709,0.2,20140226
92709,0.2,20140528
92709,0.2,20140827
92709,0.2,20141125
92709,0.23,20150226
92709,0.23,20150527
92709,0.23,20150827
92709,0.23,20151125
92709,0.25,20160225
92709,0.25,20160526
92709,0.25,20160829
92709,0.25,20161128
92710,,
92711,,
92712,0.918,20101222
92712,1.018,20111221
92712,0.584,20120924
92712,0.555,20121220
92712,0.164,20130322
92712,0.439,20130624
92712,0.245,20130923
92712,0.374,20131220
92712,0.334,20140325
92712,0.463,20140624
92712,0.289,20140924
92712,0.378,20141222
92712,0.314,20150325
92712,0.453,20150626
92712,0.279,20150925
92712,0.368,20151221
92712,0.222,20160315
92712,0.466,20160614
92712,0.311,20160913
92712,0.457,20161220
92713,,
92714,0.19445,20111121
92714,0.055,20111221
92714,0.05539,20120123
92714,0.056,20120221
92714,0.056,20120326
92714,0.056,20120423
92714,0.0535,20120521
92714,0.0535,20120625
92714,0.0535,20120723
92714,0.0535,20120827
92714,0.065,20120924
92714,0.065,20121022
92714,0.065,20121126
92714,0.05357,20121224
92714,0.064,20130122
92714,0.062,20130219
92714,0.062,20130322
92714,0.062,20130422
92714,0.062,20130524
92714,0.035,20130624
92714,0.05,20130923
92714,0.054,20131021
92714,0.054,20131122
92714,0.05,20131224
92714,0.03,20140127
92714,0.008,20140224
92714,0.008,20140324
92714,0.008,20140421
92714,0.008,20140523
92714,0.008,20140623
92714,0.008,20140721
92714,0.008,20140825
92714,0.05,20140922
92714,0.05,20141027
92714,0.05,20141121
92714,0.05,20141219
92714,0.05,20150126
92714,0.05,20150223
92714,0.045,20150323
92714,0.04,20150420
92714,0.035,20150522
92714,0.035,20150622
92714,0.035,20150727
92714,0.035,20150824
92714,0.035,20150921
92714,0.035,20151026
92714,0.025,20151123
92714,0.025,20151221
92714,0.025,20160125
92714,0.025,20160222
92714,0.025,20160321
92714,0.025,20160425
92714,0.025,20160523
92714,0.025,20160620
92714,0.025,20160725
92714,0.025,20160822
92714,0.025,20160926
92714,0.035,20161024
92714,0.035,20161121
92714,0.035,20161223
92715,,
92716,0.23,20100409
92716,0.23,20100709
92716,0.23,20101007
92716,0.23,20101228
92716,0.23,20110408
92716,0.23,20110713
92716,0.23,20111006
92716,0.23,20120113
92716,0.23,20120417
92716,0.23,20120717
92716,0.23,20121015
92716,0.23,20121206
92716,0.23,20130416
92716,0.23,20130715
92716,0.23,20131016
92716,0.23,20140115
92716,0.23,20140415
92716,0.23,20140715
92716,0.23,20141015
92716,0.23,20150115
92716,0.23,20150415
92716,0.23,20150720
92716,0.23,20151016
92716,0.23,20160120
92716,0.23,20160418
92716,0.23,20160720
92716,0.23,20161019
92717,,
92718,0.54162,20100621
92718,0.37986,20101220
92718,0.71752,20110621
92718,0.21144,20111219
92718,0.81277,20120620
92718,0.27229,20121217
92718,0.83123,20130625
92718,0.32707,20131217
92718,0.63759,20140624
92718,0.72932,20141219
92718,0.34692,20150624
92719,,
92720,0.1539,20100621
92720,0.10895,20101220
92720,0.03741,20101229
92720,0.17263,20110621
92720,0.22832,20111219
92720,0.15166,20120620
92720,0.08749,20121217
92720,0.03698,20121227
92720,0.0969,20130625
92720,0.12299,20131217
92720,0.09788,20140624
92720,0.17577,20141219
92720,0.15596,20150624
92720,0.07625,20151221
92720,0.16083,20160621
92720,0.14502,20161222
92721,0.49628,20100621
92721,0.87122,20101220
92721,0.59551,20110621
92721,0.41244,20111219
92721,0.65155,20120620
92721,0.351,20121217
92721,0.75735,20130625
92721,0.34936,20131217
92721,0.66619,20140624
92722,,
92723,0.22704,20100621
92723,0.8859,20101220
92723,0.58434,20110621
92723,0.31459,20111219
92723,0.5609,20120620
92723,0.02114,20121217
92723,0.5234,20130625
92723,0.29532,20131217
92723,0.64536,20140624
92723,0.2609,20141219
92723,0.53164,20150624
92723,0.44126,20151221
92723,0.63279,20160621
92723,0.25181,20161222
92724,,
92725,0.02163,20121221
92726,0.125,20100329
92726,0.125,20100628
92726,0.125,20100928
92726,0.125,20101229
92726,0.125,20110329
92726,0.125,20110628
